PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT,ADDITONAL ANCESTRY DESCRIPTION
30647433,Legge SE,Sub-Saharan African,NR,U.K.,
30642363,Hoffman J,Hispanic or Latin American,NR,U.S.,
30642363,Hoffman J,Hispanic or Latin American,NR,"Mexico, U.S., Colombia",
30642363,Hoffman J,African American or Afro-Caribbean,NR,U.S.,
30642363,Hoffman J,"African unspecified, African American or Afro-Caribbean",NR,NR,"African, African American and West Indian"
30642363,Hoffman J,East Asian,NR,China,
30642363,Hoffman J,European,NR,NR,
30610202,Ruderfer DM,European,NR,NR,White British
30610202,Ruderfer DM,European,NR,NR,
30610198,Soler Artigas M,European,NR,NR,
30582445,Mola-Caminal M,European,NR,Spain,
30582445,Mola-Caminal M,European,NR,"U.S., Australia, Belgium, Sweden, U.K., Spain",
30598549,Morris JA,European,NR,U.K.,
30598549,Morris JA,European,NR,U.K.,
30598549,Morris JA,European,NR,NR,
30583798,Bovijn J,European,NR,"Estonia, U.K., NR",
30563984,Hawi Z,European,NR,"Australia, Republic of Ireland, U.K.",
30552067,Shrine N,European,NR,U.K.,
30552067,Shrine N,European,NR,U.K.,
30531825,Morgan MD,European,NR,U.K.,White British
30531941,Doherty A,European,NR,NR,
30531941,Doherty A,European,NR,NR,
30531941,Doherty A,European,NR,NR,
30531941,Doherty A,European,NR,NR,
30531825,Morgan MD,European,NR,U.K.,White British
30531825,Morgan MD,European,NR,U.K.,White British
30535121,Gao XR,European,NR,U.K.,
30535121,Gao XR,European,NR,U.K.,
30498034,Terao C,East Asian,NR,Japan,Japanese
30498034,Terao C,East Asian,NR,Japan,Japanese
30423114,Laufer VA,African American or Afro-Caribbean,NR,U.S.,African American
30423114,Laufer VA,East Asian,NR,NR,
30423114,Laufer VA,European,NR,NR,
30395268,Khanshour AM,East Asian,"China, Hong Kong SAR, Japan",NR,
30395268,Khanshour AM,European,NR,U.S.,
30395268,Khanshour AM,East Asian,NR,Japan,
30395268,Khanshour AM,European,NR,NR,
30374069,Styrkarsdottir U,European,NR,"Iceland, U.K.",
30374069,Styrkarsdottir U,European,NR,"U.K., Iceland",
30367059,Teumer A,European,NR,NR,
30367059,Teumer A,European,NR,NR,
30367059,Teumer A,European,NR,"U.S., Australia, Germany, Netherlands, Republic of Ireland, U.K., Italy",
30367059,Teumer A,European,NR,"U.S., Australia, Germany, Netherlands, Republic of Ireland, U.K., Italy",
30367059,Teumer A,European,NR,NR,
30367059,Teumer A,European,NR,NR,
30361487,Yan Q,European,NR,U.S.,
30348214,Zhang Q,NR,NR,U.K.,
30336701,Sanchez-Roige S,European,NR,"U.K., NR",
30343302,Kim SH,East Asian,NR,Democratic People's Republic of Korea,Koreans
30336701,Sanchez-Roige S,European,NR,U.K.,
30336701,Sanchez-Roige S,European,NR,U.K.,white British
30326835,Li Z,East Asian,NR,China,
30320955,Baird DA,European,NR,"U.S., U.K.",
30320955,Baird DA,NR,NR,"U.K., NR",
30323354,Lee JY,East Asian,NR,Republic of Korea,Korean
30305740,Elliott LT,European,NR,NR,British
30305740,Elliott LT,European,NR,NR,
30305637,McMaster ML,European,NR,"U.S., Australia, France, Germany, Denmark, Sweden, Italy",
30305637,McMaster ML,European,NR,U.S.,
30289880,Qi G,European,NR,NR,
30289880,Qi G,NR,NR,NR,
30289880,Qi G,European,NR,NR,
30289880,Qi G,European,NR,NR,
30287856,Zheng R,East Asian,NR,China,Han Chinese
30287856,Zheng R,East Asian,NR,China,Han Chinese
30287806,Zhou H,African American or Afro-Caribbean,NR,U.S.,
30281874,Tanikawa C,East Asian,NR,Japan,Japanese
30281874,Tanikawa C,East Asian,NR,Japan,Japanese
30279531,Baselmans BML,European,NR,U.K.,
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279459,van der Meer D,European,NR,"Netherlands, U.S., Norway, NR",
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30279531,Baselmans BML,European,NR,U.K.,
30279459,van der Meer D,European,NR,"U.S., Netherlands, Norway, NR",
30281099,Fadista J,European,NR,Denmark,Danish
30281099,Fadista J,European,NR,"U.S., Sweden",
30281099,Fadista J,Hispanic or Latin American,NR,U.S.,
30305239,Macias-Kauffer LR,Hispanic or Latin American,NR,Mexico,Mexican
30275531,Klarin D,European,NR,U.S.,
30275531,Klarin D,African American or Afro-Caribbean,NR,U.S.,
30275531,Klarin D,Hispanic or Latin American,NR,U.S.,
30275531,Klarin D,NR,NR,NR,
30275531,Klarin D,European,NR,U.S.,
30275531,Klarin D,African American or Afro-Caribbean,NR,U.S.,
30275531,Klarin D,Hispanic or Latin American,NR,U.S.,
30275531,Klarin D,NR,NR,NR,
30275531,Klarin D,European,NR,U.S.,
30275531,Klarin D,African American or Afro-Caribbean,NR,U.S.,
30275531,Klarin D,Hispanic or Latin American,NR,U.S.,
30275531,Klarin D,NR,NR,NR,
30275531,Klarin D,European,NR,U.S.,
30275531,Klarin D,African American or Afro-Caribbean,NR,U.S.,
30275531,Klarin D,Hispanic or Latin American,NR,U.S.,
30275531,Klarin D,NR,NR,NR,
30276832,Edwards AC,European,NR,"U.S., U.K.",
30276832,Edwards AC,African unspecified,NR,U.S.,
30276832,Edwards AC,Hispanic or Latin American,NR,U.S.,
30319691,Liu C,NR,NR,NR,
30248107,Wu S,East Asian,NR,China,Han Chinese
30248107,Wu S,Other admixed ancestry,NR,China,Uyghur
30248107,Wu S,Hispanic or Latin American,NR,NR,Latin American
30248107,Wu S,European,NR,Netherlands,Dutch
30319691,Liu C,NR,NR,NR,
30319691,Liu C,NR,NR,NR,
30319691,Liu C,NR,NR,NR,
30247649,Gonzalez-Serna D,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,"Iran (Islamic Republic of), Turkey","Iranian, Turkish"
30223776,Hwang LD,European,NR,NR,
30224653,Evangelou E,European,NR,"U.K., NR",
30224653,Evangelou E,European,NR,"NR, U.K.",
30224653,Evangelou E,European,NR,"U.K., NR",
30224653,Evangelou E,European,NR,NR,
30224653,Evangelou E,European,NR,"U.K., NR",
30224653,Evangelou E,European,NR,NR,
30224653,Evangelou E,European,NR,"U.K., NR",
30223776,Hwang LD,European,NR,NR,
30224653,Evangelou E,European,NR,NR,
30224653,Evangelou E,European,NR,"U.K., NR",
30275891,Das S,NR,NR,NR,
30263053,Deng X,NR,NR,U.S.,
30263053,Deng X,NR,NR,U.S.,
30263053,Deng X,NR,NR,U.S.,
30275891,Das S,NR,NR,NR,
30217807,Robinson-Cohen C,European,NR,NR,
30217807,Robinson-Cohen C,African unspecified,NR,NR,
30218097,Munz M,European,NR,"U.S., Germany, Netherlands",
30218097,Munz M,European,NR,Germany,
30213928,Went M,European,NR,"Germany, U.S., Netherlands, Iceland, Norway, Sweden, U.K.",
30213928,Went M,European,NR,"Germany, Denmark, Sweden",
30277614,Carlson JC,NR,NR,NR,
30202859,Laisk T,European,NR,"U.K., Estonia",
30219690,Heinzman JT,European,NR,NR,non-Hispanic White
30219690,Heinzman JT,African American or Afro-Caribbean,NR,U.S.,African American
30194396,Rafnar T,European,NR,"Iceland, U.K.","Icelandic, white British"
30188897,Jeong C,NR,NR,Nepal,
30220432,Haas ME,European,NR,U.K.,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30220432,Haas ME,European,NR,U.K.,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30188897,Jeong C,NR,NR,Nepal,
30185882,Zeiger AM,African American or Afro-Caribbean,NR,U.S.,African American
30178632,Meng W,European,NR,U.K.,Scottish
30181573,Jing J,European,NR,Germany,
30181555,Strawbridge RJ,European,NR,NR,white British
30181555,Strawbridge RJ,South Asian,NR,NR,
30181555,Strawbridge RJ,African American or Afro-Caribbean,NR,NR,African Caribbean
30181555,Strawbridge RJ,European,NR,NR,white non-British
30181555,Strawbridge RJ,NR,NR,NR,mixed ancestry
30181573,Jing J,European,NR,Germany,
30177863,Maguire LH,European,NR,U.K.,white British
30196971,Bray MJ,"European, African American or Afro-Caribbean",NR,U.S.,"African American, European American"
30196971,Bray MJ,"European, African American or Afro-Caribbean",NR,U.S.,"African American, European American"
30196971,Bray MJ,"African American or Afro-Caribbean, European",NR,U.S.,"African American, European American"
30166627,Massey J,European,NR,U.K.,
30169916,Sun Y,East Asian,NR,China,Chinese
30169916,Sun Y,East Asian,NR,China,Chinese
30169916,Sun Y,East Asian,NR,China,Chinese
30169916,Sun Y,East Asian,NR,China,Chinese
30166627,Massey J,European,NR,U.K.,
30166627,Massey J,European,NR,U.K.,
30166627,Massey J,European,NR,U.K.,
30166627,Massey J,European,NR,U.K.,
30172742,Hu Y,European,NR,NR,
30161160,Onishi H,East Asian,NR,"Japan, Singapore",
30161160,Onishi H,"East Asian, Asian unspecified",NR,"Japan, Singapore",
30160337,Asleh R,Native American,NR,U.S.,
30160337,Asleh R,European,NR,U.S.,
30160337,Asleh R,NR,NR,U.S.,
30172743,Liang X,European,NR,U.S.,
30172743,Liang X,European,NR,U.S.,
30172743,Liang X,European,NR,U.S.,
30172743,Liang X,European,NR,U.S.,
30172743,Liang X,European,NR,U.S.,
30158200,Trajanoska K,East Asian,NR,"China, Hong Kong SAR",Southern Han Chinese
30158200,Trajanoska K,European,NR,"U.S., Australia, Netherlands, Estonia, Finland, Iceland, Republic of Ireland, Sweden, U.K.","Northern European, North Western European, European American"
30158200,Trajanoska K,European,NR,U.S.,
30158200,Trajanoska K,East Asian,NR,"China, Hong Kong SAR",Southern Han Chinese
30158200,Trajanoska K,European,NR,"U.S., Australia, Netherlands, Estonia, Finland, Iceland, Republic of Ireland, Sweden, U.K.","Northern European, North Western European, European American"
30158200,Trajanoska K,European,NR,"Canada, U.S., Australia, Austria, France, Netherlands, Poland, Denmark, Finland, Sweden, U.K., Greece, Italy, Malta, Slovenia, Spain, NR","North Western European, Northern European, Mediterranean European, Central European, Southern European, Western European, European Canadian, European American."
30158200,Trajanoska K,East Asian,NR,"China, Hong Kong SAR, Republic of Korea","Chinese, East Asian/Korean"
30158200,Trajanoska K,Other,NR,Russian Federation,"Russian, Tatar"
30169657,Ashar FN,European,NR,"U.S., France, Germany, Netherlands, Finland, NR",
30169657,Ashar FN,"European, African unspecified, Asian unspecified",NR,"U.S., Netherlands, Denmark, Finland, Sweden",
30169657,Ashar FN,African American or Afro-Caribbean,NR,U.S.,
30169657,Ashar FN,Asian unspecified,NR,U.S.,
30150663,Pasman JA,European,NR,"Canada, U.S., Australia, NR",
30152087,Ostrom QT,NR,NR,NR,
30294719,Zeng Y,East Asian,NR,China,Han Chinese
30132804,Kim M,East Asian,NR,Republic of Korea,Korean
30134952,Traglia M,"European, South Asian, Asian unspecified, African American or Afro-Caribbean, Hispanic or Latin American",NR,U.S.,
30134952,Traglia M,"European, South Asian, Asian unspecified, African American or Afro-Caribbean, Hispanic or Latin American",NR,U.S.,
30134952,Traglia M,"European, South Asian, Asian unspecified, African American or Afro-Caribbean, Hispanic or Latin American",NR,U.S.,
30134952,Traglia M,"European, South Asian, Asian unspecified, African American or Afro-Caribbean, Hispanic or Latin American",NR,U.S.,
30130595,Dominguez-Cruz MG,Native American,NR,Mexico,Maya
30120420,Sun R,South Asian,NR,Bangladesh,Bangladeshi
30120420,Sun R,Hispanic or Latin American,NR,Mexico,
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120429,Schlauch KA,European,NR,U.S.,
30120420,Sun R,South Asian,NR,Bangladesh,Bangladeshi
30120420,Sun R,Hispanic or Latin American,NR,Mexico,
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30120336,Kikuchi M,East Asian,NR,Japan,Japanese
30124842,Yengo L,NR,NR,NR,
30124842,Yengo L,European,NR,NR,
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30124842,Yengo L,NR,NR,NR,
30124842,Yengo L,European,NR,NR,
30113228,Torgerson DG,European,NR,U.S.,non-Hispanic White
30113228,Torgerson DG,African American or Afro-Caribbean,NR,U.S.,African American
30113228,Torgerson DG,Hispanic or Latin American,NR,U.S.,Hispanic white
30116032,Erlangsen A,European,NR,Denmark,
30116032,Erlangsen A,European,NR,Denmark,
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,Other admixed ancestry,NR,China,Uyghur
30174134,Qiao L,East Asian,NR,NR,Han Chinese
30108155,Hebbar P,"Greater Middle Eastern (Middle Eastern, North African or Persian)",Kuwait,Kuwait,Arab
30108155,Hebbar P,"Greater Middle Eastern (Middle Eastern, North African or Persian)",Kuwait,Kuwait,Arab
30108209,Ganjgahi H,European,NR,NR,
30108155,Hebbar P,"Greater Middle Eastern (Middle Eastern, North African or Persian)",Kuwait,Kuwait,Arab
